symbol,name,sector,event_day_return,model_predicted,actual_post_event
DHI,D. R. Horton,Consumer Discretionary,0.09617877454124778,0.12086286821570527,0.08036622164338073
LEN,Lennar,Consumer Discretionary,0.08942370413679468,0.1150827940923862,0.08479504635489996
PHM,PulteGroup,Consumer Discretionary,0.08369480551826786,0.11125870604008663,0.08999361387833715
BLDR,Builders FirstSource,Industrials,0.08960787693553236,0.10910388000962226,0.11892460288895092
NVR,"NVR, Inc.",Consumer Discretionary,0.07536176013528365,0.09876874419297597,0.051926295096579776
SWK,Stanley Black & Decker,Industrials,0.0725078281867015,0.09023969266920864,0.035150624125543706
TSLA,"Tesla, Inc.",Consumer Discretionary,-0.08468179999506559,-0.08465051849539902,0.062441143862201426
ALB,Albemarle Corporation,Materials,0.0794387330004948,0.07944003104563019,-0.0024532362615318527
WSM,"Williams-Sonoma, Inc.",Consumer Discretionary,0.07684651240445911,0.07767519205441466,0.05946710795485667
ARE,Alexandria Real Estate Equities,Real Estate,0.07301789637059644,0.07302195849487941,0.021869258972671418
FCX,Freeport-McMoRan,Materials,0.01387963478646393,0.04051074886421429,-0.025424499553884986
MAS,Masco,Industrials,0.05340919475327184,0.027849828083384372,0.07082122305066878
LOW,Lowe's,Consumer Discretionary,0.06018674456253735,0.02463173099493202,0.04768071220571374
HD,Home Depot (The),Consumer Discretionary,0.0483537291956579,0.02097092190899098,0.0424181794198432
POOL,Pool Corporation,Consumer Discretionary,0.06910310467863341,0.020836217695814126,0.0597492951844006
WY,Weyerhaeuser,Real Estate,0.049187322535645304,0.0180595531642227,0.02624106460516739
SHW,Sherwin-Williams,Materials,0.049154891065774114,0.01519636320427723,0.03882624997314395
PPG,PPG Industries,Materials,0.034909489636930434,0.012464068006087773,0.026775765416587893
AOS,A. O. Smith,Industrials,0.06416683066551329,0.011832792965050574,0.0662939407211939
DOC,Healthpeak Properties,Real Estate,0.0350210905806668,0.010870486907338477,0.03573535905016014
KIM,Kimco Realty,Real Estate,0.053136860202269896,0.008310530349072705,0.043401183345564406
BXP,"BXP, Inc.",Real Estate,0.06279245169567227,0.007896563546593429,0.06124662222051119
FRT,Federal Realty Investment Trust,Real Estate,0.04224060460160889,0.007369364181846878,0.03529832106060905
LII,Lennox International,Industrials,0.04007408525792268,0.007193543072668038,0.03661240605676337
CME,CME Group,Financials,0.0060448616604904795,0.006727370892781851,0.007986328675698337
UDR,"UDR, Inc.",Real Estate,0.0055558925892780185,0.006518212050525928,0.011507041483457638
EXR,Extra Space Storage,Real Estate,0.03444199145628494,0.005658750053386403,0.03645530215803812
RSG,Republic Services,Industrials,0.017156835466722847,0.004533265935493229,0.027205842109306825
PSA,Public Storage,Real Estate,0.02609357414101989,0.0043618308382167015,0.029955133837859874
WM,Waste Management,Industrials,0.008298093085967451,0.004162258267193981,0.042164084091145554
ATO,Atmos Energy,Utilities,0.04347781451961698,0.004153615275449022,0.020396113930183105
AVY,Avery Dennison,Materials,0.022468705378769948,0.003971347466291475,0.0255163063752731
AEE,Ameren,Utilities,0.02436453833144093,0.0038976729929767477,0.011016614225246843
PGR,Progressive Corporation,Financials,0.011060845692855587,0.0038073920854850276,-0.008629344903676343
KMI,Kinder Morgan,Energy,0.008468393220947272,0.0037959698036479647,0.003960219322507517
ALLE,Allegion,Industrials,0.04401565358511581,0.003763103626393323,0.06611248872009173
COR,Cencora,Health Care,-0.0016653727793219531,0.0037527849350523154,0.015110570079973682
PLTR,Palantir Technologies,Information Technology,0.009086015826035767,-0.0035663765829337907,0.036587305739100684
HOOD,Robinhood Markets,Financials,-0.02509089733336549,-0.00345491353656509,0.11110615223475438
ITW,Illinois Tool Works,Industrials,0.025852804077015304,0.0034245359412879922,0.05389408903744511
IBKR,Interactive Brokers,Financials,-0.03410811549165486,0.003277000402789464,0.021332242298014926
COIN,Coinbase,Financials,-0.024575540823559325,-0.0032669386116574066,0.1584876110168708
L,Loews Corporation,Financials,0.025913676748185222,0.0031475659700503436,0.022327686492964353
CB,Chubb Limited,Financials,0.01818841018050051,0.0030827698371650226,0.014086837314872801
ACGL,Arch Capital Group,Financials,-0.010256485818672606,0.0030346419520298315,0.0011333798149291137
AFL,Aflac,Financials,0.038493683110629694,0.0030157958880562222,0.012152779038799081
WRB,W. R. Berkley Corporation,Financials,-0.004007903505469477,0.002897108649800535,0.04011032214729121
KO,Coca-Cola Company (The),Consumer Staples,0.006518772653252451,-0.002811697953817014,0.01837215122837149
BRK-B,Berkshire Hathaway,Financials,0.019921097433734283,0.0027804803073922173,0.04692586333852875
ON,ON Semiconductor,Information Technology,0.010289753671367492,-0.002772039160510961,0.058848198682121114
JPM,JPMorgan Chase,Financials,-0.0008672400023963676,0.002675928610555522,0.02930832801206449
URI,United Rentals,Industrials,0.060124779455881086,0.002665025083322426,0.10898454713094548
MLM,Martin Marietta Materials,Materials,0.04617815977032295,0.00259427739741968,0.03832074217761368
CAH,Cardinal Health,Health Care,-0.016275838430172936,0.002563039635932963,0.010006764855004329
CMS,CMS Energy,Utilities,0.030122751546667215,-0.0024757039035241415,0.010168960022304854
DD,DuPont,Materials,0.027381646836710634,0.0023964328278863146,0.01841460764141914
AEP,American Electric Power,Utilities,0.03529180672635912,-0.0023910573802815712,0.01105714243860044
WEC,WEC Energy Group,Utilities,0.029430532736664725,-0.002381006679359236,0.005833053947943957
GPC,Genuine Parts Company,Consumer Discretionary,0.04089525751321612,0.002342874164562349,0.03745530132045706
MS,Morgan Stanley,Financials,0.01959059509912006,0.0021601694872663015,0.014986470267180002
ADP,Automatic Data Processing,Industrials,0.003912060616800888,0.002151289935019473,0.042336695384330124
AMT,American Tower,Real Estate,0.05577386525185389,-0.002102556008618728,0.014136883327832292
WELL,Welltower,Real Estate,-0.00171860423408101,0.0018355636339743315,0.012251445626302756
WMB,Williams Companies,Energy,0.006583705323124533,0.001767015084164293,-0.007527660023716244
PNW,Pinnacle West Capital,Utilities,0.03251903958316496,0.001588619994844526,0.006726519124600556
LRCX,Lam Research,Information Technology,-0.04844225608419156,0.0015811031616826143,0.015028782287368772
EVRG,Evergy,Utilities,0.02595622757845395,0.0015344625062924315,0.0023762790883273023
VTR,Ventas,Real Estate,0.014065927607675931,0.0015253578434491965,0.0022624167229618047
SO,Southern Company,Utilities,0.0220290193243914,0.0015078568700953995,0.015654516548784653
NDSN,Nordson Corporation,Industrials,0.044633416438024515,0.0014963506792255487,0.033807981804904276
EXC,Exelon,Utilities,0.025521146129123908,0.0014828964019227221,0.005646621000353146
CL,Colgate-Palmolive,Consumer Staples,0.007392229113277476,0.0014746931527217636,-0.003689243174250804
KLAC,KLA Corporation,Information Technology,-0.025408569077221006,0.00144705022203732,0.016545480061652983
AWK,American Water Works,Utilities,0.04121370183821521,-0.0014195865003480436,0.02077820005917628
MU,Micron Technology,Information Technology,-0.006963320189544923,0.0014161244325295716,-0.021264092541862775
AMAT,Applied Materials,Information Technology,-0.04144865135192309,0.0014129448968858214,0.01880572018112127
NI,NiSource,Utilities,0.026959579618075092,0.0013902191611286372,0.011049825791935574
MRSH,Marsh McLennan,Financials,0.025820487087312043,0.0013243915344763192,0.007197793102494347
ESS,Essex Property Trust,Real Estate,0.008802960913046106,0.0013130603647664048,0.0012202944841792907
JBHT,J.B. Hunt,Industrials,0.048747281948585394,0.0012728983760702983,0.07483386150993188
MCHP,Microchip Technology,Information Technology,-0.002711274564137528,0.0012648163298209746,0.029108487584179783
TER,Teradyne,Information Technology,0.008563744196922182,0.001263648852142724,0.051616103021021834
MPWR,Monolithic Power Systems,Information Technology,-0.01818611140686401,0.0012564996284279344,0.06806747817975536
KR,Kroger,Consumer Staples,0.017015878913110644,0.0011915690668249266,0.01598537514412124
WDC,Western Digital,Information Technology,-0.007551050898815723,0.0011914473776141775,-0.010071048216111284
BRO,Brown & Brown,Financials,0.020764178385573054,0.001169160761643697,0.014464718447844435
IEX,IDEX Corporation,Industrials,0.041338173061936594,0.001153979996144201,0.03878623655802426
COHR,Coherent Corp.,Information Technology,0.021729985145471732,0.0011535107348947995,0.047325049093335125
AON,Aon plc,Financials,0.012339946876733062,0.0011501630991364899,0.003195660390832762
PM,Philip Morris International,Consumer Staples,0.03222807465682636,0.001147470218968103,0.01042166232917273
TMUS,T-Mobile US,Communication Services,-0.0013412513587401469,0.0011453007085458244,0.023052970216193402
VICI,Vici Properties,Real Estate,0.06173064026865293,0.0011414870585220941,0.029162449825990124
PNR,Pentair,Industrials,0.045222390824912216,0.0011319507714993918,0.0593645289105861
IR,Ingersoll Rand,Industrials,0.04027684009783272,0.0011273071155800682,0.04943824531981868
CBOE,Cboe Global Markets,Financials,0.007093312897108338,0.0011229788835841227,0.017979669530950253
DUK,Duke Energy,Utilities,0.034277977043377594,0.001122306121954719,0.019622360163292853
PAYX,Paychex,Industrials,0.0003417483320817284,0.0011107773714398857,0.0598504788059674
VRSK,Verisk Analytics,Industrials,-0.0010538499152930687,0.0010969634322391803,0.021754586676652803
MO,Altria,Consumer Staples,0.008104149906413845,0.001095463109325514,0.019977431614449148
NEM,Newmont,Materials,0.07207152953879187,0.0010877596316092146,0.024087555183593946
CAT,Caterpillar Inc.,Industrials,0.015429746754709562,0.0010600840189357718,0.08520271066202426
JKHY,Jack Henry & Associates,Financials,0.007705994459467276,0.0009933378754161607,0.033548135860503314
COST,Costco,Consumer Staples,-0.046459233977902865,0.0009855426703234945,0.004925321258651355
REG,Regency Centers,Real Estate,0.018196769914247356,0.0009841725774204849,0.02976452393060594
ZBRA,Zebra Technologies,Information Technology,0.04065454234345421,0.000957528258510128,0.02240788325994932
DOW,Dow Inc.,Materials,0.015963388746645595,0.0009483558523439803,0.042766181568551505
O,Realty Income,Real Estate,0.0415800271936677,0.000938502616484883,0.02460377889658056
RVTY,Revvity,Health Care,0.05435555933927369,0.0009073431729563882,0.029606677160626232
LNT,Alliant Energy,Utilities,0.031246578287613604,0.0008986637966239195,0.025008307914266465
MTD,Mettler Toledo,Health Care,0.03764635472856982,0.0008967394522818915,0.018029915110528327
BBY,Best Buy,Consumer Discretionary,-0.004755746809920206,0.0008731582991259283,0.014314190102209348
MAA,Mid-America Apartment Communities,Real Estate,0.013211370604296382,0.0008399273735697353,0.022284900499205094
ED,Consolidated Edison,Utilities,0.02895230940574245,-0.0008172594660966216,0.0009834054234830504
NFLX,Netflix,Communication Services,-0.049304279689593264,0.0007967910054906799,0.005454301586155583
CBRE,CBRE Group,Real Estate,0.04784029621406413,0.0007693467360021122,0.04319032686905373
VRT,Vertiv,Industrials,0.0010774899829014244,0.000756752506941001,-0.03439938661864912
CPT,Camden Property Trust,Real Estate,0.010865783236370401,0.000738927671100524,0.018510468031615282
NVDA,Nvidia,Information Technology,-0.030762132259507743,0.0007238447072824186,-0.008196936344763924
PPL,PPL Corporation,Utilities,0.029122952154289082,0.0007165394107974302,0.002477495188435968
ODFL,Old Dominion,Industrials,0.04574018785018094,0.0007105106821110391,0.08751093612176658
AVB,AvalonBay Communities,Real Estate,-0.004721151837942503,0.0006983368503169091,0.012978526902941828
EQR,Equity Residential,Real Estate,-0.0036858056003203597,0.0006889595325715103,0.019599834796265935
PLD,Prologis,Real Estate,0.05076454612473897,0.0006686965336933387,0.008929406309869516
CARR,Carrier Global,Industrials,0.06404678053646745,0.0006660141964765332,0.05093177741733562
CAG,Conagra Brands,Consumer Staples,-0.012605192007656241,0.0006001325656206987,0.021266181604616984
INVH,Invitation Homes,Real Estate,-0.018451776277447558,0.0005997052101321913,0.010944624110072059
PG,Procter & Gamble,Consumer Staples,-0.0007245229942380998,0.0005937952964313671,0.00848143817278579
DTE,DTE Energy,Utilities,0.04066366773576379,0.0005886042249745133,0.01334051234313537
ORLY,O’Reilly Automotive,Consumer Discretionary,0.016958204400567764,0.0005778728767418605,0.010142154472474157
CCI,Crown Castle,Real Estate,0.05297131257917452,0.0005448992547023909,0.015128247205006587
TT,Trane Technologies,Industrials,0.03190588609596461,0.0005387726805538537,0.00509496529290329
D,Dominion Energy,Utilities,0.04253421122618496,0.0005377435596634946,-0.006607008629731715
EQT,EQT Corporation,Energy,0.017632089952517003,0.0005126647672968586,-0.03585954719845669
VMC,Vulcan Materials Company,Materials,0.050076814136794615,0.0005041128702463594,0.0313842712167051
ETN,Eaton Corporation,Industrials,0.03122890475931689,0.0004968126163290875,0.011009085357065674
BALL,Ball Corporation,Materials,0.027481620782018608,0.0004947705817058377,0.026102654813741164
XEL,Xcel Energy,Utilities,0.030222909148934753,0.000479226199466192,-0.002777565960276212
IFF,International Flavors & Fragrances,Materials,0.007819673090505727,0.0004671829123365754,0.005519270646180366
GIS,General Mills,Consumer Staples,0.017244366338013305,0.00044051218154957453,-0.004283145140583262
AMCR,Amcor,Materials,0.02581451661622517,0.00043857498102601585,0.026158387492701822
CNP,CenterPoint Energy,Utilities,0.001686081548246526,0.0004351831883915685,-0.038116187956526965
ECL,Ecolab,Materials,0.009245071321673829,0.0004339556250675038,0.002818127099080067
BSX,Boston Scientific,Health Care,0.004954341941414137,0.0004329062219778579,0.01612626070981827
FE,FirstEnergy,Utilities,0.020994081594661367,0.0004184804265624862,-0.012748870806672837
CHD,Church & Dwight,Consumer Staples,-0.008351358740277948,0.00039559566920545515,-0.013684837381654089
MCD,McDonald's,Consumer Discretionary,0.035879368501951815,0.0003891181996191804,0.009647110257738798
AZO,AutoZone,Consumer Discretionary,0.022755956241424208,0.00038301519906160786,0.03526055470454413
HIG,Hartford (The),Financials,0.015814191258130814,0.00037143344208039107,0.01615079800169495
ALL,Allstate,Financials,0.020701577596359662,0.00035253060421245946,0.0349893415593943
SYF,Synchrony Financial,Financials,0.012511672428822214,0.000338099272049953,0.052607013368608874
AJG,Arthur J. Gallagher & Co.,Financials,0.023182243749311698,0.0003288074861183567,-0.009298309046248912
CRH,CRH plc,Materials,0.0478548493394839,0.00032758875666277234,0.036991112169097916
MDLZ,Mondelez International,Consumer Staples,0.001225484945045369,0.00032647843711902213,0.007777428041502032
SBAC,SBA Communications,Real Estate,0.07072702207401603,0.00032636311698072847,0.015133026646727412
HUBB,Hubbell Incorporated,Industrials,0.02098260024374355,0.0003162264245163997,0.03216672172471726
SPG,Simon Property Group,Real Estate,0.00830057974281382,0.0003088141489339068,0.018048320742566997
NXPI,NXP Semiconductors,Information Technology,-0.0012012087903373464,0.00030775070428572856,0.0573245437055986
PEP,PepsiCo,Consumer Staples,0.012582654896532047,0.0002980140915671072,0.004928256887295237
GS,Goldman Sachs,Financials,0.013444755564249691,0.00029048764297642175,0.048449314139606056
TRV,Travelers Companies (The),Financials,0.028199584150276576,0.000288515519858514,0.041436295557761134
FIX,Comfort Systems USA,Industrials,0.057837049322841574,0.00028779217026212134,0.03380453443432162
DGX,Quest Diagnostics,Health Care,0.036476283940280615,0.0002805045973257042,0.034922932819743055
ROL,"Rollins, Inc.",Industrials,-0.007466654710321759,0.00027548525596446003,-0.002230663654030164
T,AT&T,Communication Services,0.018084032403135535,0.0002719502027491947,-0.0005303261652018533
JBL,Jabil,Information Technology,0.03930454121916521,0.0002696352678386167,0.03140178063964656
MKC,McCormick & Company,Consumer Staples,0.015857586073783177,0.00025990733026205737,0.02948108910695852
VZ,Verizon,Communication Services,0.016232726754478358,0.00025151017762964584,0.0036253904820224767
VST,Vistra Corp.,Utilities,0.0022949659028398553,0.000249046766484633,-0.06470612392362736
COF,Capital One,Financials,0.014493925137066118,0.0002482704078334147,0.07329571778932342
MCK,McKesson Corporation,Health Care,-0.019931192852676003,0.0002482024121682814,0.015045248672042068
TYL,Tyler Technologies,Information Technology,0.010653290934331754,0.0002463893841125055,0.028010967628570874
AMD,Advanced Micro Devices,Information Technology,0.02696239656020412,0.00023320418603484826,-0.024424699235402702
WTW,Willis Towers Watson,Financials,0.017870014005258655,0.00023167375579482316,0.00889240344323506
ES,Eversource Energy,Utilities,0.026613687357551784,0.000225802552923834,0.005372764667958314
CINF,Cincinnati Financial,Financials,0.03759781672931168,0.00022306584630292975,0.03017977248613598
LITE,Lumentum,Information Technology,0.026333617672440128,0.00020981538565008253,0.030237629080731326
PH,Parker Hannifin,Industrials,0.0375800694814112,0.00020608061472173554,0.07391863268064408
ABT,Abbott Laboratories,Health Care,0.024683037625051744,0.0001985963843176911,-0.008822054842302664
KMB,Kimberly-Clark,Consumer Staples,0.011339085617168143,0.00019569058579535473,0.010159688556905695
PEG,Public Service Enterprise Group,Utilities,0.012491001247416741,0.00019436085807981787,-0.02634690836063002
KHC,Kraft Heinz,Consumer Staples,0.007799166289661127,0.0001850194563504461,0.02030223657462377
MSFT,Microsoft,Information Technology,-0.010588101090918295,0.00018444760455732414,-0.011457589722462644
GEV,GE Vernova,Industrials,0.021277394719334285,0.00018181857834617947,0.03361115743170806
ETR,Entergy,Utilities,0.033174077368328204,0.00017785354499105538,-0.00018433839424565092
LIN,Linde plc,Materials,0.008521114319771367,0.0001771586045533662,0.024620323728642982
OKE,Oneok,Energy,0.005806995730222991,0.00017533587859131926,0.02572169568681454
DOV,Dover Corporation,Industrials,0.0390274400441057,0.00017373300231810615,0.050279473285196996
CEG,Constellation Energy,Utilities,0.004066434100016758,0.00017338354642124968,-0.05673519141212603
EME,Emcor,Industrials,0.03220752464033896,0.00017128409394164579,0.04091307282473607
EMR,Emerson Electric,Industrials,0.0407673041635999,0.00016970950057247435,0.040517056894485676
C,Citigroup,Financials,-0.012702378566556753,0.00016944054416024887,0.023463167780573013
JNJ,Johnson & Johnson,Health Care,0.017860720303576202,-0.000169256820208493,0.008712671107217199
TRGP,Targa Resources,Energy,0.009021977797284347,0.0001674181758310909,0.009015419425667501
CPB,Campbell's Company (The),Consumer Staples,-0.0011023942667301393,0.00016381534555064245,0.016843795889697
ICE,Intercontinental Exchange,Financials,0.03239099156539054,0.00016289750713487387,0.011956923532021314
EG,Everest Group,Financials,0.018629064635348774,0.0001589696400825051,0.038201495555036796
EXE,Expand Energy,Energy,0.011324100973719877,0.0001561459950504484,-0.007816783892169013
ERIE,Erie Indemnity,Financials,0.01643918290410488,0.00015314217155058037,0.047071614946353015
ARES,Ares Management,Financials,0.04582497602509414,0.00015107272776320433,0.04774353723072061
AIZ,Assurant,Financials,0.030049422621251574,0.00015089727802805144,0.021973836214782456
BR,Broadridge Financial Solutions,Industrials,0.017251231061238572,0.00015079796427758978,0.03035000275109533
CTRA,Coterra,Energy,0.019076704480939177,0.00014994051977787104,0.013981144192337733
A,Agilent Technologies,Health Care,0.042154450101133605,0.00014880340208578316,0.03927346605150729
CLX,Clorox,Consumer Staples,0.02242383664563025,0.00014829157506494542,0.0075359985328165985
HPQ,HP Inc.,Information Technology,0.01901641923891262,0.00014709192945019435,0.05129336849994072
LMT,Lockheed Martin,Industrials,0.00017383440914007955,0.00014261994975271083,0.017654646465399756
TMO,Thermo Fisher Scientific,Health Care,0.020158016179102137,0.00014214813954718233,0.023186432465655996
DELL,Dell Technologies,Information Technology,-0.035051915246393825,0.00013946117760901258,-0.046994067579192514
FDX,FedEx,Industrials,0.02299726982219931,0.00013919963225314768,0.04561525036355331
AIG,American International Group,Financials,0.01584712626650615,0.00013876208662788147,0.017134196179163935
CIEN,Ciena,Information Technology,0.025146568680128448,0.00013817902402960978,0.0753443912650746
TECH,Bio-Techne,Health Care,0.06883383051254682,0.00013588067344416795,0.04418404816001547
APH,Amphenol,Information Technology,0.013174278384074204,0.00013477201647388434,0.012577290456014117
ADI,Analog Devices,Information Technology,0.007429104364678578,0.00013133471377319727,0.04020912074819772
V,Visa Inc.,Financials,-0.010947444912305294,0.0001307833038101664,0.02519874457157624
KKR,KKR & Co.,Financials,0.030501787289658078,0.0001275746090861844,0.06937874632060027
AXP,American Express,Financials,0.004197351406540185,0.0001269405111774279,0.04456290352341856
WFC,Wells Fargo,Financials,0.004665090162956298,0.00012557362345760957,0.0013289612437819634
CFG,Citizens Financial Group,Financials,0.051017622948382746,0.00012273118927299132,0.03599361394372719
DHR,Danaher Corporation,Health Care,0.026664908142294524,0.00012243931306467177,0.02355613315670494
WAT,Waters Corporation,Health Care,0.06336282614573557,0.00012219866990210524,0.04934599519928785
TGT,Target Corporation,Consumer Staples,0.0254194756260335,0.00012164694268174741,0.02356432701890511
SJM,J.M. Smucker Company (The),Consumer Staples,0.016054141489913416,0.0001200832929580617,0.05564756457862887
NOC,Northrop Grumman,Industrials,0.019375388233614416,0.00011895388820669912,0.007241962279990744
HRL,Hormel Foods,Consumer Staples,0.02725496316105643,0.00011863217494542362,0.02492818893186059
APP,AppLovin,Information Technology,-0.03239243053894202,-0.00011860221668594465,0.05364994341463137
KEY,KeyCorp,Financials,0.05711951574482868,0.00011829808905146572,0.05528398218046118
BX,Blackstone Inc.,Financials,0.043009553071518714,0.0001170533796044615,0.07894241058561993
IQV,IQVIA,Health Care,0.02955196348490858,0.00011524403754158868,0.05983083739598545
TSN,Tyson Foods,Consumer Staples,0.017200549429744895,0.00011429178538584529,0.03777934743779997
IVZ,Invesco,Financials,0.04869640030303179,0.00011124170416817347,0.03018384764453938
TJX,TJX Companies,Consumer Discretionary,0.015834630734195297,0.00011040045101671386,0.009433975049583168
AXON,Axon Enterprise,Industrials,-0.024930508995892504,-0.0001102982795877726,0.09266517772485386
APO,Apollo Global Management,Financials,0.03718147860770424,0.00010746238064642235,0.023664934947024742
BAC,Bank of America,Financials,0.00937164058472935,0.00010707603223707327,0.05400439775597496
TEL,TE Connectivity,Information Technology,0.03284143109858079,0.00010626048999813942,0.03117108039252363
QCOM,Qualcomm,Information Technology,-0.03573122626711766,0.00010370108707288281,0.04782465349006768
YUM,Yum! Brands,Consumer Discretionary,0.0223290093023097,0.00010235152953811072,-0.004643380361095387
MA,Mastercard,Financials,-0.018794793007606996,0.0001012356348023984,0.01616024278075713
CCL,Carnival,Consumer Discretionary,0.012215732744193571,9.875550053780037e-05,0.05685174866110526
RJF,Raymond James Financial,Financials,0.01696148048685999,9.806126381370791e-05,-0.06141705569441869
DAL,Delta Air Lines,Industrials,-0.04136421525394112,9.784904754499732e-05,0.02263592774794152
ANET,Arista Networks,Information Technology,-0.01698555654986848,9.762534701535246e-05,-0.003789214468598279
AMP,Ameriprise Financial,Financials,0.01495834435735168,9.67521021239815e-05,-0.02479217476804835
WMT,Walmart,Consumer Staples,-0.0014317558554943583,9.477442084547346e-05,0.002718275438977122
FTV,Fortive,Industrials,0.03130559009583567,9.429398351107647e-05,0.05161337698196927
